product,date,title,rating,review_list
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 31 August 2021,Sound is average but if you wanna talk then worse,1,Base is goodTalking over phone is really bad not expect from Boat .It's looks like very cheap product.I am using a boat head phone of Rs 350 (Not wearless) which have far far better sound quality.It's not looking Boat product ! Disappointed!
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 15 December 2021,Overheating after a month usage,1,Boat earbuds are over heating after rare usage and after a month. Stopped using them as afraid they may explode
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 10 October 2021,Need replacement or take these products back to your home. In few days it is giving error.,1,"The media could not be loaded.
                



 Here in POD case, it is showing 100 percent charging. While through the ear pod I an getting voice for battery low. Also left ear pod led isn't blinking.Please make this resolve ASAP, even I had bought this few days back only."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 13 August 2021,Super WORST PRODUCT AND CUSTOMER SERVICE,1,The airdopes stopped working within 30 days  . You will never get a response from customer care . Benefit from our experience and head to the advise ‘ NEVER BUY’ boat products.
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 16 March 2022,Boat post sale service is worst.,1,Faced charging issue with this device. I have been calling boat helpline and they are very unprofessional and irresponsible. Now it has been 5 months still my device is not replaced. I followed all the steps they asked me to do but still nothing is happening. I wouldn't recommend this product or the company.
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 29 June 2021,Good for listening music only,2,Sound quality : GoodNoise cancellation: GoodBass quality: GoodVoice calls: Worst. The person on the other end cannot hear clearly.
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 17 July 2021,Poor mic,1,"Audio quality is very very poor. Also Mic is too week. I parchase two products but after 9 month the product getting lots of issues like battery charging, connectivity and mic quality was too poor.when i claims on boat website so after one month i received this product."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 22 May 2021,Not too good and I don't recommend others,1,"only two Service centres and that too in not reachable Areas and also do only selected models, my ear phones have hardly worked for 3 months and I am unable to find service. centre near my place."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 6 October 2021,No No,2,"Only Fancy looking ,still I bought it but I'm totally disappointed with the product. I'm returning it cause the basic boat products are far superior than this. Noise cancellation is not at all good. If you want something  Aesthetically attractive go for it and if you want good sound, base just don't buy it."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 23 January 2021,Delivered USED product.,1,I was delivered used product. Just opened the box and was eagerly waiting for use Airpod first time but when saw box and Airpod it's seem that I got second hand products not new. It's a cheating. Many customer return their product and than these nasty sellers and amazing re-sell these product to us in the name of bran new product.
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 23 January 2022,"Don't recommend, go for some other product",2,"The fitting of these earphones were bad, this caused it to keep falling out of my ear. Sound quality is passable at best. One of the earbuds stopped working in around 4-5 months, definitely not worth the money."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 26 November 2020,One earbud stopped working.,1,"Within 2weeks, the left earbud has stopped working. Not charging, getting reset, just completely dead!! Since the retun window has closed on amazon, I am taking it to the Redmi service center as it is under warranty.  Very disappointed with the quality of this product"
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 21 May 2022,cheap mic capicity and volume level,3,"Cant talk on call during in normal air or rides, calling mick capicity is lower.. volume level is medium.getting glich in vedio voice.No return policy here, when i asked for what is other option for this.. customer care says, aap rakho yaa kisi ko gift dedo.wtf ans. is this.."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 14 November 2020,True immersive experience in music,4,All in one package for starters who would immerse themselves into world of music. The lid of the charging case is a bit loose so that is not a great issue. The bass should have been more like Rockers 255 or 400 but it is good in its own. Good delivery by Amazon and really it's a must buy. Wait until the offer comes to 999 ! Patience is important !
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 22 October 2021,Ear pods stopped charging after 15 days,1,"Not a worth purchase!! Within 15 days of usage, the box shows 100% charge but ear buds do not get charge beyond 40%. Request Amazon to pls contact the seller and get my set replaced. Even the sound quality has changed."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 20 August 2021,Doesn't fit properly in ear,3,The earphone keeps on popping out.Doesn't fit well.You can't plug them and roam around. They fall off even if you have slight jaw movement or if you shake your head.Otherwise sound quality is good.
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 29 December 2021,"Nice Product at this range, go for it.",5,"Nice Product at this range, go for it. I actually bought it for everyone at home last Sale at less than 1000."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 30 August 2021,Stylish and Compact,4,"BoaT Airdopes 121v2 are one of the most stylish truly wireless buds you can find in its range. Having used buds by Ptron and Dizo as well, I can say that none of them look as good or are so comfortable. The multi purpose button works beautifully and sound is crisp and clear. However, microphones do not work well enough."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 30 August 2021,BoaT Ear pods,4,"Boat Ear Pods are of good quality.  Sound quality, bass is exceptionally of better quality.BlueTooth connection setup is easy.Only drawback/lacking is sometimes Ear Pods does not hold on to ears and drops off. There could have been better design or some attachment which can hold it tight."
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 15 November 2020,Not user friendly.,1,"A really bad product, just worked okay for the first one week, it’s been troubling me since then, it doesn’t fit properly in the ears, I just didn’t find the time to return it.. it’s not user friendly.. and now it has completely stopped working.. it doesn’t connect with my phone at all! I actually want my money back!"
"Amazon.in:Customer reviews: boAt Airdopes 121V2 Bluetooth Truly Wireless in Ear Earbuds with Mic with Upto 14 Hours Playback, Lightweight 8Mm Drivers, Led Indicators and Multifunction Controls (Active Black)",Reviewed in India on 5 October 2021,Seem like got used product,1,Never got such used products . Can see and tell it is used .Marks and scratches on battery showing screen . Didn’t expected.Battery percentage drops fast.  Not much satisfied with product . Scratches on both charging wire and product like used . Can’t return . Sound quality is good . Buy from trusted seller for electronics only .
